Date,Close/Last,Volume,Open,High,Low
02/02/2018,1491.09,--,1544.94,1547.03,1491.06
02/01/2018,1579.87,--,1574.73,1582.28,1568.85
01/31/2018,1574.98,--,1584.71,1594.27,1571.26
01/30/2018,1582.82,--,1595.64,1595.64,1579.49
01/29/2018,1598.11,--,1607.81,1607.95,1597.88
01/26/2018,1608.06,--,1602.97,1608.06,1599.5
01/25/2018,1601.67,--,1601.59,1607.79,1594.42
01/24/2018,1599.61,--,1611.69,1615.52,1595.94
01/23/2018,1610.71,--,1604.94,1612.55,1599.21
01/22/2018,1605.17,--,1598.14,1605.17,1595.55
01/19/2018,1597.63,--,1576.5,1597.63,1575.32
01/18/2018,1576.73,--,1586.31,1586.31,1576.41
01/17/2018,1586.66,--,1573.73,1589.13,1573.73
01/16/2018,1572.97,--,1592.91,1604.02,1570.75
01/12/2018,1591.97,--,1587.12,1598.18,1587.12
01/11/2018,1586.79,--,1560.22,1586.79,1560.22
01/10/2018,1559.8,--,1559.01,1561.91,1551.52
01/09/2018,1560.1,--,1562.22,1565.58,1558.86
01/08/2018,1561.81,--,1559.8,1562.99,1548.23
01/05/2018,1560.01,--,1555.87,1560.07,1552.13
01/04/2018,1555.72,--,1552.98,1560.84,1552.37
01/03/2018,1552.58,--,1550.28,1555.08,1547.59
01/02/2018,1550.01,--,1536.12,1550.3,1536.12
12/29/2017,1535.51,--,1549.06,1551.94,1535.51
12/28/2017,1548.93,--,1544.05,1549.04,1542.52
12/27/2017,1543.94,--,1544.39,1550.62,1541.95
12/26/2017,1544.23,--,1542.74,1546.59,1541.21
12/22/2017,1542.93,--,1547.24,1548.25,1541.7
12/21/2017,1547.11,--,1540.46,1551.21,1540.46
12/20/2017,1540.08,--,1538.74,1544.35,1536.23
12/19/2017,1536.75,--,1549.32,1552.21,1535.91
12/18/2017,1548.92,--,1530.81,1552.32,1530.81
12/15/2017,1530.42,--,1507.68,1538.06,1507.68
12/14/2017,1506.95,--,1524.54,1527,1504.89
12/13/2017,1524.45,--,1516.19,1532.38,1516.08
12/12/2017,1516.12,--,1520.06,1525.11,1515.95
12/11/2017,1519.84,--,1522.1,1527.47,1518.3
12/08/2017,1521.72,--,1521.78,1529,1520.88
12/07/2017,1520.47,--,1508.93,1524,1508.15
12/06/2017,1508.88,--,1516.36,1516.54,1508.13
12/05/2017,1516.76,--,1532.72,1534.01,1516.75
12/04/2017,1532.41,--,1539.27,1559.61,1531.73
12/01/2017,1537.02,--,1544.1,1544.92,1498.78
11/30/2017,1544.14,--,1542.62,1551.69,1541.21
11/29/2017,1542.3,--,1536.82,1547.27,1536.82
11/28/2017,1536.43,--,1514.15,1536.63,1514.15
11/27/2017,1513.31,--,1519.17,1522.03,1513.19
11/24/2017,1519.16,--,1517.41,1521.38,1516.52
11/22/2017,1516.76,--,1518.98,1524.18,1516.76
11/21/2017,1518.89,--,1503.45,1519.53,1503.45
11/20/2017,1503.4,--,1492.93,1503.4,1492.93
11/17/2017,1492.82,--,1485.7,1496.86,1481.09
11/16/2017,1486.88,--,1464.97,1490.97,1464.97
11/15/2017,1464.09,--,1470.9,1470.9,1454.17
11/14/2017,1471.26,--,1474.27,1474.27,1465.38
11/13/2017,1475.07,--,1474.44,1476.68,1466.09
11/10/2017,1475.27,--,1474.92,1479.11,1473.14
11/09/2017,1475.02,--,1481.29,1481.62,1463.49
11/08/2017,1481.73,--,1477.95,1482.86,1469.34
11/07/2017,1479.09,--,1497.98,1498,1476.72
11/06/2017,1497.96,--,1495.03,1501.49,1494.74
11/03/2017,1494.91,--,1496.32,1497.14,1490.66
11/02/2017,1496.55,--,1492.9,1499.94,1487.73
11/01/2017,1492.78,--,1504.54,1512.4,1485.13
10/31/2017,1502.77,--,1491.44,1506.78,1491.44
10/30/2017,1490.9,--,1507.48,1507.48,1484.82
10/27/2017,1508.32,--,1497.54,1508.32,1493.49
10/26/2017,1497.46,--,1494.11,1501.36,1494.11
10/25/2017,1493.48,--,1500.25,1500.42,1482.53
10/24/2017,1500.42,--,1498.19,1505.57,1498.19
10/23/2017,1497.49,--,1509.67,1511.48,1497.34
10/20/2017,1509.25,--,1504.72,1512.75,1504.72
10/19/2017,1502.04,--,1502.97,1502.97,1491.38
10/18/2017,1505.14,--,1497.98,1507.84,1497.98
10/17/2017,1497.5,--,1502.53,1505.8,1495.9
10/16/2017,1502.68,--,1502.97,1511.29,1499.64
10/13/2017,1502.66,--,1505.46,1508.22,1502.23
10/12/2017,1505.16,--,1506.46,1508.43,1501.14
10/11/2017,1506.92,--,1507.91,1510.62,1505.14
10/10/2017,1508.01,--,1504.11,1511.33,1503.92
10/09/2017,1503.56,--,1510.41,1513.3,1501.77
10/06/2017,1510.22,--,1511.41,1511.41,1506.41
10/05/2017,1512.09,--,1508.34,1514.94,1508.34
10/04/2017,1507.76,--,1512,1514.77,1505.07
10/03/2017,1511.97,--,1509.94,1512.26,1503.52
10/02/2017,1509.47,--,1491.05,1509.48,1491.05
09/29/2017,1490.86,--,1488.8,1493.56,1488.8
09/28/2017,1488.79,--,1484.8,1489.35,1478.2
09/27/2017,1484.81,--,1457.27,1487.95,1457.27
09/26/2017,1456.86,--,1452.25,1460.95,1452.25
09/25/2017,1451.96,--,1450.63,1455.22,1445.02
09/22/2017,1450.78,--,1443.47,1451.51,1441.86
09/21/2017,1444.18,--,1445.2,1448.84,1441.69
09/20/2017,1445.42,--,1440.48,1446.48,1440
09/19/2017,1440.4,--,1441.18,1442.58,1438.29
09/18/2017,1441.08,--,1431.75,1444.27,1431.75
09/15/2017,1431.71,--,1425.35,1431.99,1422.25
09/14/2017,1425.02,--,1426.57,1427.92,1421.63
09/13/2017,1426.89,--,1423.3,1428.74,1421.88
09/12/2017,1423.46,--,1415.34,1423.93,1415.18
09/11/2017,1414.83,--,1400.56,1415.75,1400.56
09/08/2017,1399.43,--,1398.19,1403.53,1394.43
09/07/2017,1398.67,--,1402.46,1404.31,1393.88
09/06/2017,1402.2,--,1400.01,1406.02,1399.27
09/05/2017,1399.66,--,1413.3,1414.55,1394.51
09/01/2017,1413.57,--,1405.82,1413.86,1405.82
08/31/2017,1405.28,--,1392.04,1406.44,1392.04
08/30/2017,1391.32,--,1383.21,1392.77,1381.2
08/29/2017,1383.68,--,1381.31,1385.19,1371.8
08/28/2017,1382.23,--,1377.76,1382.53,1377.06
08/25/2017,1377.45,--,1374.38,1380.6,1373.53
08/24/2017,1373.88,--,1370.16,1377.05,1370.16
08/23/2017,1369.74,--,1370.68,1373.28,1363.17
08/22/2017,1371.54,--,1357.89,1372.33,1357.89
08/21/2017,1356.9,--,1357.74,1358.09,1351.2
08/18/2017,1357.79,--,1357.01,1362.34,1349.35
08/17/2017,1358.94,--,1383.07,1384.74,1358.8
08/16/2017,1383.53,--,1384.18,1391.68,1381.9
08/15/2017,1383.24,--,1394.7,1395.88,1382.95
08/14/2017,1394.31,--,1375.13,1394.53,1375.13
08/11/2017,1374.23,--,1372.26,1376.37,1368.33
08/10/2017,1372.54,--,1396.6,1396.6,1372.54
08/09/2017,1396.95,--,1409.78,1409.78,1393.24
08/08/2017,1410.15,--,1413.93,1426.29,1407.57
08/07/2017,1414.17,--,1412.4,1417.42,1408.62
08/04/2017,1412.32,--,1405.14,1413.04,1405.14
08/03/2017,1405.23,--,1413.09,1414.72,1402.39
08/02/2017,1412.9,--,1428.03,1428.03,1408.52
08/01/2017,1428.33,--,1426.03,1430.66,1420.82
07/31/2017,1425.14,--,1429.46,1432.46,1420.66
07/28/2017,1429.26,--,1432.59,1432.59,1425.8
07/27/2017,1433.62,--,1442.26,1446.63,1427.69
07/26/2017,1442.28,--,1450.58,1452.02,1441.25
07/25/2017,1450.39,--,1438.86,1452.09,1438.86
07/24/2017,1438.05,--,1435.82,1438.6,1431.34
07/21/2017,1435.84,--,1443.37,1452.05,1433.83
07/20/2017,1442.35,--,1442.16,1445.06,1438.96
07/19/2017,1441.77,--,1428.28,1441.77,1428.28
07/18/2017,1427.61,--,1431.11,1431.11,1422.49
07/17/2017,1431.6,--,1428.78,1434.45,1425.97
07/14/2017,1428.82,--,1425.47,1432.97,1424.1
07/13/2017,1425.66,--,1424.53,1425.74,1416.27
07/12/2017,1424.32,--,1414.34,1431.34,1414.34
07/11/2017,1413.05,--,1408.61,1413.47,1402.63
07/10/2017,1408.47,--,1415.28,1418.05,1405.75
07/07/2017,1415.84,--,1401.35,1416.68,1401.35
07/06/2017,1400.81,--,1418.86,1418.86,1398.83
07/05/2017,1420.15,--,1426.53,1426.53,1412.62
07/03/2017,1426.68,--,1416.47,1429.37,1416.47
06/30/2017,1415.36,--,1416.73,1420.99,1413.29
06/29/2017,1416.2,--,1425.49,1428.03,1403.02
06/28/2017,1425.27,--,1404.46,1426.33,1404.46
06/27/2017,1403.52,--,1416.35,1420.61,1403.38
06/26/2017,1416.64,--,1415.12,1420.77,1409.15
06/23/2017,1414.78,--,1404.78,1415.77,1402.77
06/22/2017,1404.54,--,1399.37,1408.34,1396.87
06/21/2017,1399.25,--,1403.33,1411.88,1398.46
06/20/2017,1402.97,--,1417.76,1417.76,1402.79
06/19/2017,1418.08,--,1407.07,1420.19,1407.07
06/16/2017,1406.73,--,1407.22,1407.22,1399.26
06/15/2017,1410.08,--,1415.47,1415.47,1402.52
06/14/2017,1417.57,--,1426.03,1426.13,1411.4
06/13/2017,1425.98,--,1420.06,1427.55,1420.06
06/12/2017,1419.21,--,1421.1,1426.1,1415.59
06/09/2017,1421.71,--,1416.15,1433.79,1413.61
06/08/2017,1415.61,--,1396.78,1419.32,1394.69
06/07/2017,1396.67,--,1395.53,1400.41,1392.2
06/06/2017,1394.9,--,1395.05,1401.79,1386.7
06/05/2017,1396.45,--,1405.14,1405.14,1396.44
06/02/2017,1405.39,--,1396.08,1414.96,1396.04
06/01/2017,1396.06,--,1370.33,1396.2,1370.33
05/31/2017,1370.21,--,1372.2,1374.43,1354.85
05/30/2017,1371.19,--,1381.17,1381.17,1370.96
05/26/2017,1382.24,--,1383.14,1383.68,1376.15
05/25/2017,1383.39,--,1384.81,1391.42,1380.33
05/24/2017,1382.51,--,1381.16,1386.07,1376.55
05/23/2017,1380.98,--,1378.24,1383.08,1372.05
05/22/2017,1377.14,--,1367.88,1378.3,1367.88
05/19/2017,1367.33,--,1361.53,1374.42,1361.53
05/18/2017,1361.08,--,1354.93,1365.01,1351.01
05/17/2017,1355.89,--,1388.3,1388.3,1355.85
05/16/2017,1394.68,--,1394.57,1396.35,1384.82
05/15/2017,1393.92,--,1383.27,1398.99,1383.27
05/12/2017,1382.77,--,1389.39,1389.39,1380.02
05/11/2017,1390.2,--,1399.2,1399.2,1379.15
05/10/2017,1399.59,--,1392.03,1400.81,1390.44
05/09/2017,1391.86,--,1392.31,1395.48,1386.73
05/08/2017,1391.64,--,1396.4,1397.43,1386.42
05/05/2017,1397,--,1389.21,1397.21,1385.2
05/04/2017,1388.85,--,1391.17,1394.16,1380.49
05/03/2017,1390.92,--,1399.13,1399.13,1386.32
05/02/2017,1399.36,--,1407.54,1409.05,1395.63
05/01/2017,1407.36,--,1401.01,1411.04,1397.08
04/28/2017,1400.43,--,1417.75,1419.21,1399.75
04/27/2017,1417.13,--,1419.57,1423.52,1413.68
04/26/2017,1419.43,--,1411.05,1425.7,1409.83
04/25/2017,1411.08,--,1397.94,1415.55,1397.94
04/24/2017,1397.94,--,1397.94,1397.94,1397.94
04/21/2017,1379.85,--,1381.5,1383.13,1376.37
04/20/2017,1384.15,--,1368.39,1384.58,1368.39
04/19/2017,1367.13,--,1362.32,1376.69,1362.32
04/18/2017,1361.89,--,1359.89,1362.49,1351.42
04/17/2017,1361.18,--,1345.36,1361.25,1345.36
04/13/2017,1345.24,--,1358.61,1361.32,1345.24
04/12/2017,1359.2,--,1376.86,1376.86,1358.15
04/11/2017,1376.95,--,1366.47,1377.23,1360.54
04/10/2017,1367.09,--,1364.76,1376.56,1361.54
04/07/2017,1364.56,--,1363.84,1367.5,1358.01
04/06/2017,1364.43,--,1351.96,1364.52,1349.34
04/05/2017,1352.14,--,1369.79,1381.34,1350.96
04/04/2017,1368.18,--,1368.58,1374.05,1363.3
04/03/2017,1369.67,--,1386.43,1388.74,1366.53
03/31/2017,1369.67,--,1386.43,1388.74,1366.53
03/30/2017,1382.35,--,1371.99,1382.93,1371.99
03/29/2017,1371.64,--,1366.68,1373.13,1363.35
03/28/2017,1367.26,--,1356.7,1367.94,1352.53
03/27/2017,1357.32,--,1352.7,1359.33,1335.04
03/24/2017,1354.64,--,1354.52,1362.79,1349.18
03/23/2017,1353.43,--,1345.42,1361.22,1343.29
03/22/2017,1345.6,--,1346.21,1348.64,1335.22
03/21/2017,1346.55,--,1385.53,1390.2,1346.03
03/20/2017,1384.1,--,1391.46,1391.48,1381.12
03/17/2017,1391.52,--,1385.27,1393.18,1380.69
03/16/2017,1386.03,--,1383.76,1389.79,1382.47
03/15/2017,1382.83,--,1363.36,1385.69,1363.36
03/14/2017,1362.38,--,1369.16,1369.16,1353.47
03/13/2017,1370.28,--,1365.16,1373.25,1365.05
03/10/2017,1365.26,--,1361.15,1369.05,1356.69
03/09/2017,1360.12,--,1366.23,1371.04,1357.38
03/08/2017,1366.04,--,1375.66,1381.96,1365.84
03/07/2017,1374.88,--,1383.32,1383.66,1374.2
03/06/2017,1384.25,--,1392.34,1392.34,1378.45
03/03/2017,1394.13,--,1395.55,1399.08,1387.97
03/02/2017,1395.67,--,1413.16,1413.16,1395.15
03/01/2017,1413.64,--,1389.12,1414.82,1389.12
02/28/2017,1386.68,--,1406.87,1406.87,1386.53
02/27/2017,1407.97,--,1394.53,1407.97,1392.24
02/24/2017,1394.52,--,1393.62,1394.53,1382.21
02/23/2017,1394.62,--,1404.38,1406.56,1385.63
02/22/2017,1403.86,--,1410.11,1410.11,1401.3
02/21/2017,1410.34,--,1400.66,1410.4,1400.66
02/17/2017,1399.86,--,1399.07,1399.86,1392.67
02/16/2017,1399.13,--,1403.6,1404.84,1391.87
02/15/2017,1404.21,--,1396.34,1405.21,1392.04
02/14/2017,1396.65,--,1391.8,1397.14,1386.35
02/13/2017,1392.38,--,1390.41,1398.6,1389.94
02/10/2017,1388.84,--,1380.07,1391.18,1380.07
02/09/2017,1378.53,--,1359.3,1379.73,1359.3
02/08/2017,1358.74,--,1360.47,1360.47,1349.43
02/07/2017,1361.06,--,1366.82,1371.88,1357.61
02/06/2017,1366.66,--,1377.33,1377.33,1364.63
02/03/2017,1377.84,--,1358.05,1377.93,1358.05
02/02/2017,1357.43,--,1360.54,1364.1,1354.86
02/01/2017,1361.23,--,1364.07,1374.19,1357.49
01/31/2017,1361.82,--,1351.72,1363.6,1345.65
01/30/2017,1352.33,--,1369.49,1369.49,1342.66
01/27/2017,1370.7,--,1375.68,1375.93,1366.36
01/26/2017,1375.6,--,1382.43,1384.13,1374.62
01/25/2017,1382.44,--,1371.11,1383.36,1371.11
01/24/2017,1369.21,--,1348.12,1370.97,1348.12
01/23/2017,1347.84,--,1351.41,1353.13,1341.46
01/20/2017,1351.85,--,1345.96,1355.21,1345.96
01/19/2017,1345.74,--,1358.83,1360.76,1342.14
01/18/2017,1358.56,--,1352.74,1358.84,1350.81
01/17/2017,1352.32,--,1371.51,1371.51,1351.5
01/13/2017,1372.05,--,1361.38,1376.17,1361.38
01/12/2017,1361.07,--,1372.84,1372.84,1346.81
01/11/2017,1373.3,--,1370.89,1375.54,1365.14
01/10/2017,1370.9,--,1357.74,1371.5,1357.74
01/09/2017,1357.49,--,1367.13,1367.13,1356.54
01/06/2017,1367.28,--,1372.49,1375.06,1366.82
01/05/2017,1371.94,--,1387.71,1387.71,1366.57
01/04/2017,1387.95,--,1366.7,1388.6,1366.7
01/03/2017,1365.49,--,1357.99,1375.09,1355.39
12/30/2016,1357.13,--,1363.59,1364.98,1353.92
12/29/2016,1363.18,--,1360.92,1367.45,1357.39
12/28/2016,1360.83,--,1377.78,1379.27,1359.22
12/27/2016,1377.71,--,1371.59,1381.98,1371.59
12/23/2016,1371.51,--,1362.63,1371.51,1362.56
12/22/2016,1362.66,--,1374.95,1375.46,1360.25
12/21/2016,1375.19,--,1383.63,1384.36,1375.19
12/20/2016,1383.96,--,1372.07,1385.06,1372.07
12/19/2016,1371.68,--,1364.78,1375.59,1364.78
12/16/2016,1364.19,--,1366.93,1379.03,1362.07
12/15/2016,1366.41,--,1356.44,1374.82,1354.47
12/14/2016,1356.02,--,1372.08,1374.54,1354.07
12/13/2016,1373.53,--,1373.34,1382.44,1367.92
12/12/2016,1373.14,--,1387.78,1388.53,1370.79
12/09/2016,1388.07,--,1386.66,1392.71,1383.24
12/08/2016,1386.37,--,1364.43,1386.45,1363.7
12/07/2016,1364.51,--,1352.1,1366.61,1347.84
12/06/2016,1352.67,--,1338.05,1353.57,1334.3
12/05/2016,1337.79,--,1314.98,1338.23,1314.98
12/02/2016,1314.25,--,1313.58,1319.35,1311.52
12/01/2016,1313.8,--,1322.76,1331.73,1308.85
11/30/2016,1322.34,--,1329.76,1337.33,1320.95
11/29/2016,1328.22,--,1329.91,1335.44,1327.02
11/28/2016,1329.83,--,1346.88,1347.2,1328.58
11/25/2016,1347.2,--,1342.2,1347.2,1340.66
11/23/2016,1342.09,--,1333.76,1342.35,1326.95
11/22/2016,1334.34,--,1322.46,1334.83,1322.46
11/21/2016,1322.23,--,1317.41,1323.72,1313.67
11/18/2016,1315.64,--,1309.74,1316.22,1308.44
11/17/2016,1309.48,--,1302.86,1313.06,1302.86
11/16/2016,1302.2,--,1300.69,1304.98,1296.11
11/15/2016,1302.14,--,1298.52,1304.38,1290.45
11/14/2016,1298.6,--,1283.03,1306.56,1283.03
11/11/2016,1282.39,--,1251.52,1282.82,1250.83
11/10/2016,1251.61,--,1235.86,1258.48,1234.02
11/09/2016,1232.16,--,1194.34,1233.66,1188.43
11/08/2016,1195.14,--,1192.04,1200.22,1184.85
11/07/2016,1192.25,--,1164.57,1193.39,1164.57
11/04/2016,1163.44,--,1157.19,1174.78,1156.92
11/03/2016,1156.89,--,1164.47,1168.13,1156.08
11/02/2016,1162.52,--,1177.77,1177.77,1161.85
11/01/2016,1177.94,--,1191.77,1194.48,1170.87
10/31/2016,1191.39,--,1187.87,1192.98,1185.17
10/28/2016,1187.61,--,1190.06,1196.24,1185.48
10/27/2016,1189.95,--,1205.74,1208.18,1188.75
10/26/2016,1204.75,--,1214.49,1216.08,1203.12
10/25/2016,1216.1,--,1225.9,1226.16,1214.81
10/24/2016,1226.45,--,1219.73,1231.93,1219.73
10/21/2016,1218.1,--,1217.89,1220.03,1208.99
10/20/2016,1219.79,--,1221.99,1222.61,1213.16
10/19/2016,1222.64,--,1217.34,1226.35,1214.05
10/18/2016,1217.3,--,1211.3,1222.2,1211.3
10/17/2016,1210.14,--,1212.42,1215.42,1209.83
10/14/2016,1212.41,--,1217.63,1226.01,1212.26
10/13/2016,1215.75,--,1225.14,1225.14,1209.32
10/12/2016,1227.23,--,1227.67,1232.61,1224.29
10/11/2016,1227.62,--,1249.96,1249.96,1222.57
10/10/2016,1250.76,--,1239.21,1253.81,1239.21
10/07/2016,1236.56,--,1246.37,1247.58,1231.35
10/06/2016,1246.24,--,1247.77,1248.37,1237.41
10/05/2016,1248.37,--,1240.52,1254.09,1240.52
10/04/2016,1239.78,--,1246.02,1249.93,1235.75
10/03/2016,1245.78,--,1251.28,1251.28,1240.97
09/30/2016,1251.65,--,1239.93,1255.71,1238.06
09/29/2016,1237.75,--,1255.59,1255.59,1236.86
09/28/2016,1255.67,--,1246.7,1255.94,1240.59
09/27/2016,1246.38,--,1240.91,1247.12,1238.31
09/26/2016,1240.94,--,1253.95,1253.95,1240.77
09/23/2016,1254.62,--,1262.94,1262.94,1254.56
09/22/2016,1263.44,--,1246.43,1263.46,1246.43
09/21/2016,1245.04,--,1229.62,1245.24,1228.13
09/20/2016,1228.33,--,1233.24,1238.25,1228.13
09/19/2016,1232.53,--,1225.64,1239.98,1225.64
09/16/2016,1224.78,--,1226.96,1227.09,1218.28
09/15/2016,1227.02,--,1211.97,1227.36,1211.1
09/14/2016,1211.59,--,1212.68,1219.93,1209.71
09/13/2016,1212.32,--,1234.55,1234.55,1206.07
09/12/2016,1235.87,--,1218.63,1235.87,1211.66
09/09/2016,1219.21,--,1256.3,1256.3,1219.2
09/08/2016,1258.36,--,1260.48,1260.48,1254.93
09/07/2016,1261.01,--,1253.22,1261.12,1252.41
09/06/2016,1253.37,--,1252.45,1254.41,1246.46
09/02/2016,1251.83,--,1241.43,1251.83,1241.43
09/01/2016,1239.8,--,1240.07,1242.09,1228.78
08/31/2016,1239.91,--,1245.64,1245.64,1233.12
08/30/2016,1246.03,--,1245.08,1248.43,1241.54
08/29/2016,1244.94,--,1238.32,1248.22,1238.32
08/26/2016,1238.03,--,1240.14,1250.18,1231.27
08/25/2016,1240,--,1236.4,1243.3,1234.41
08/24/2016,1237.25,--,1248.48,1248.91,1235.47
08/23/2016,1248.58,--,1240.6,1251.33,1240.6
08/22/2016,1239.74,--,1236.6,1239.74,1232
08/19/2016,1236.77,--,1236.49,1237.39,1231.76
08/18/2016,1236.85,--,1227.42,1236.85,1227.42
08/17/2016,1227.68,--,1230.98,1230.98,1221.72
08/16/2016,1231.13,--,1241.68,1241.68,1230.74
08/15/2016,1241.86,--,1230.53,1243.83,1230.53
08/12/2016,1229.82,--,1228.85,1231.65,1225.04
08/11/2016,1229.12,--,1224,1231,1223.75
08/10/2016,1223.27,--,1231.7,1232.83,1220.75
08/09/2016,1231.74,--,1230.53,1233.29,1229.44
08/08/2016,1230.42,--,1231.32,1235.78,1228.89
08/05/2016,1231.3,--,1215.7,1232.87,1215.7
08/04/2016,1213.76,--,1212.78,1219.09,1211.98
08/03/2016,1212.73,--,1201.87,1212.74,1198.73
08/02/2016,1202.35,--,1219,1219.05,1199.6
08/01/2016,1219.12,--,1220.3,1224.46,1214.64
07/29/2016,1219.94,--,1217.09,1224.77,1210.25
07/28/2016,1217.33,--,1218.73,1219.49,1214.26
07/27/2016,1218.93,--,1217.46,1222.26,1212.83
07/26/2016,1216.86,--,1209.51,1217.13,1208.76
07/25/2016,1209.82,--,1212.84,1212.84,1207.2
07/22/2016,1212.89,--,1204.11,1214.16,1202.23
07/21/2016,1203.86,--,1209.57,1213.52,1201.41
07/20/2016,1209.74,--,1201.43,1212.08,1198.4
07/19/2016,1200.45,--,1207.24,1207.24,1198.78
07/18/2016,1207.91,--,1205.29,1210.64,1202.49
07/15/2016,1205.31,--,1203.52,1208.24,1201.67
07/14/2016,1202.17,--,1203.36,1209.91,1201.9
07/13/2016,1201.16,--,1206.86,1210.38,1197.87
07/12/2016,1205.89,--,1191.98,1211.77,1191.98
07/11/2016,1190.03,--,1179.19,1192.04,1179.19
07/08/2016,1177.36,--,1152.24,1178.12,1152.24
07/07/2016,1149.76,--,1147.63,1156.89,1143.42
07/06/2016,1147.33,--,1138.92,1147.91,1131.71
07/05/2016,1139.45,--,1155.46,1155.46,1133.63
07/01/2016,1156.77,--,1151.75,1161.05,1151.25
06/30/2016,1151.92,--,1132.14,1152.03,1128.91
06/29/2016,1131.62,--,1110.79,1132.62,1110.79
06/28/2016,1107.3,--,1092.17,1110.5,1092.17
06/27/2016,1089.65,--,1123.81,1123.81,1085.88
06/24/2016,1127.54,--,1162.92,1162.92,1123.49
06/23/2016,1172.22,--,1151.51,1172.22,1151.51
06/22/2016,1148.97,--,1154.15,1161.28,1148.7
06/21/2016,1153.87,--,1158.12,1158.85,1147.77
06/20/2016,1157.7,--,1146.39,1167.12,1146.39
06/17/2016,1144.7,--,1148.96,1151.69,1141.49
06/16/2016,1148.19,--,1147.86,1148.86,1133.1
06/15/2016,1149.3,--,1148.09,1157.96,1148.09
06/14/2016,1147.82,--,1149.59,1153.22,1141.23
06/13/2016,1150.7,--,1162.53,1164.9,1149.48
06/10/2016,1163.93,--,1178.38,1178.38,1161.27
06/09/2016,1181.2,--,1188.23,1188.23,1177.86
06/08/2016,1188.95,--,1180.2,1190.17,1180.2
06/07/2016,1179.97,--,1177.19,1183.75,1175.05
06/06/2016,1176.87,--,1164.26,1179.34,1163.68
06/03/2016,1164.14,--,1170.39,1170.39,1155.84
06/02/2016,1170.58,--,1162.74,1170.77,1159.36
06/01/2016,1163.04,--,1154.51,1163.43,1148.6
05/31/2016,1154.79,--,1150.6,1158.97,1150.34
05/27/2016,1150.45,--,1139.98,1150.45,1139.98
05/26/2016,1139.75,--,1141.1,1143.19,1137.59
05/25/2016,1141.02,--,1136.37,1142.85,1136.37
05/24/2016,1135.31,--,1112.51,1136.29,1112.51
05/23/2016,1111.37,--,1112.47,1117.32,1110.87
05/20/2016,1112.28,--,1095.16,1112.32,1095.16
05/19/2016,1094.78,--,1101.69,1103.72,1085.94
05/18/2016,1102.95,--,1097.19,1110.73,1093.95
05/17/2016,1097.68,--,1115.41,1118.34,1094.06
05/16/2016,1116.21,--,1103.23,1119.68,1103.23
05/13/2016,1102.44,--,1108.37,1112.96,1099.44
05/12/2016,1108.6,--,1114.87,1119.89,1101.26
05/11/2016,1114.74,--,1128.47,1128.47,1114.61
05/10/2016,1128.83,--,1118.74,1129.04,1117.94
05/09/2016,1118.25,--,1114.72,1123.65,1113.08
05/06/2016,1114.72,--,1107.8,1114.77,1101.57
05/05/2016,1107.95,--,1114.35,1118.38,1107.64
05/04/2016,1113.13,--,1121.16,1123.69,1110.39
05/03/2016,1121.76,--,1138.87,1138.87,1116.53
05/02/2016,1140.92,--,1131.21,1140.92,1129.24
04/29/2016,1130.84,--,1140.11,1140.11,1124.26
04/28/2016,1140.4,--,1153.11,1155.55,1138.7
04/27/2016,1154.15,--,1150.92,1156.07,1145.85
04/26/2016,1150.73,--,1138.7,1150.82,1138.7
04/25/2016,1138.1,--,1146.26,1146.26,1134.85
04/22/2016,1146.69,--,1135.66,1147.41,1135.51
04/21/2016,1135.77,--,1142.37,1144.54,1133.44
04/20/2016,1142.29,--,1140.14,1147.72,1137.32
04/19/2016,1140.23,--,1139.83,1146.5,1135.85
04/18/2016,1139.28,--,1135.53,1139.48,1130.92
04/15/2016,1130.92,--,1128.08,1132.14,1125.06
04/14/2016,1128.59,--,1130.08,1132.09,1125.13
04/13/2016,1129.93,--,1106.48,1129.93,1106.48
04/12/2016,1105.71,--,1094.46,1107.36,1091.65
04/11/2016,1094.34,--,1097.96,1110.43,1094.31
04/08/2016,1097.31,--,1093.86,1106.05,1093.77
04/07/2016,1092.79,--,1107.89,1107.89,1088.56
04/06/2016,1108.81,--,1095.99,1109.02,1094.24
04/05/2016,1095.85,--,1106.22,1106.22,1095.25
04/04/2016,1108.54,--,1117.69,1119.41,1108.17
04/01/2016,1117.68,--,1112.9,1118.39,1102.12
03/31/2016,1114.03,--,1110.43,1117.79,1109.53
03/30/2016,1110.44,--,1110.19,1117.35,1107.73
03/29/2016,1109.08,--,1079.82,1109.21,1075.43
03/28/2016,1080.23,--,1079.94,1084.47,1073.46
03/24/2016,1079.54,--,1074.7,1079.54,1065.62
03/23/2016,1075.7,--,1097.05,1097.05,1075.7
03/22/2016,1097.34,--,1096.68,1100.76,1090
03/21/2016,1098.58,--,1101.46,1103.63,1096.16
03/18/2016,1101.67,--,1092.01,1102.98,1092.01
03/17/2016,1091.25,--,1074.4,1094.69,1069.89
03/16/2016,1074.51,--,1066.08,1076.51,1063.66
03/15/2016,1066.67,--,1082.68,1082.68,1065.51
03/14/2016,1084.25,--,1086.97,1087.46,1079.9
03/11/2016,1087.56,--,1066.11,1087.87,1066.11
03/10/2016,1063.99,--,1073.41,1078.98,1054.56
03/09/2016,1072.77,--,1068.45,1074.2,1067.13
03/08/2016,1067.88,--,1092.71,1092.71,1067.24
